user_key,created_at,created_str,retweet_count,favorite_count,text
ten_gop,1.47E+12,7/22/16 1:48,4,4,"Typical SJW_ôïˆ See how much love &amp; care does she/he/it has to white people..
#FreeMilo 
#FeminismIsCancer https://t.co/mBFJFzLiS9"
ten_gop,1.47E+12,7/22/16 1:54,1,3,"Peter Thiel  made powerful speech!!_ôïè_ôïè_ôïè
Some of his great quotes!_ôïˆ
#RNCinCLE https://t.co/6qs3C3X3WU"
ten_gop,1.47E+12,7/22/16 2:11,327,278,"Racist Media won't show you this POWERFUL photo! 
Make it VIRAL! 
#RNCinCLE 
#AllLivesMatter https://t.co/0LL96msOaL"
ten_gop,1.47E+12,7/22/16 2:21,2,3,".@realDonaldTrump: ""I humbly and gratefully accept your nomination for the presidency of the United States."" 
_ô_Ö_ô_Ö_ô_Ö https://t.co/GXALLzIfFP"
ten_gop,1.47E+12,7/22/16 2:30,8,8,"Trump: ""2 million more Latinos are in poverty today than when President Obama took his oath of office."" #RNCinCLE https://t.co/gY4ixzW9Ae"
ten_gop,1.47E+12,7/22/16 2:36,66,63,"Trump: ""A refugee crisis... now threatens the West."" #RNCinCLE #gopconvention https://t.co/t4xzxeKYZr"
ten_gop,1.47E+12,7/22/16 2:43,3,2,"Trump: ""I have... no sympathy for leaders who fail their citizens."" 
#RNCinCLE"
ten_gop,1.47E+12,7/22/16 2:45,3,1,"Trump: ""Americanism, not globalism, will be our credo."" _ôï__ôïë
#RNCinCLE"
ten_gop,1.47E+12,7/22/16 2:47,0,0,@HillaryClinton @realDonaldTrump He IS!
ten_gop,1.47E+12,7/22/16 2:48,4,7,"Trump: ""I have seen firsthand how the system is rigged against our citizens.""
#RiggedSystem 
#RNCinCLE 
#NeverHillary"
ten_gop,1.47E+12,7/22/16 2:52,7,8,"Trump: ""In this race for the White House, I am the Law and Order candidate."" 
True! _ôïè_ôïè_ôïè
#RNCinCLE #gopconvention"
ten_gop,1.47E+12,7/22/16 2:54,22,24,"@realDonaldTrump: ""This Administration has failed Americaäó»s inner cities.""
#RNCinCLE 
#TrumpPence16 https://t.co/COruHRCMAw"
ten_gop,1.47E+12,7/22/16 3:05,1,1,"Donald Trump: ""I only want to admit people who love Americans and our country""
#RNCinCLE"
ten_gop,1.47E+12,7/22/16 3:11,1,1,"Trump: ""Hillary Clinton is proposing mass amnesty, mass immigration, and mass lawlessness.""
TRUE!_ôï_
#RNCinCLE"
ten_gop,1.47E+12,7/22/16 3:19,37,46,"Trump: ""My opponent... wants to put the great miners and steel workers of our country out of work.""
#RNCinCLE"
ten_gop,1.47E+12,7/22/16 5:29,750,596,"'The movement of Muslims, into Europe and the US is a planned invasion..' ~ Michele Bachmann 
#RNCinCLE https://t.co/3I6pCBmtXA"
ten_gop,1.47E+12,7/22/16 14:33,258,252,"'We cannot afford for Clinton to be president.' ~ Geert Wilders 
#NeverHillary 
#Trump2016 https://t.co/jVkTONIoR2"
ten_gop,1.47E+12,7/22/16 16:37,110,50,"Germany invited over 2 million Muslims! 
Hillary plans to invite even more!
#NeverHillary https://t.co/BWooO9AUBM"
ten_gop,1.47E+12,7/22/16 17:08,26,38,Imagine a world without Islam.._ôïˆ https://t.co/UshMwwokJ7
ten_gop,1.47E+12,7/22/16 18:05,49,24,"_ô_ÂBREAKING 2ND SHOOTING in #Munich metro!
We all know WHO is to blame! https://t.co/VOPV0lRHV7"
ten_gop,1.47E+12,7/22/16 18:15,45,23,"WATCH: shooting on the streets of #Munich!
We need to keep our borders safe! https://t.co/G8ZeQjASKD"
ten_gop,1.47E+12,7/22/16 18:23,64,49,"Now people will start #PrayForMunich.. But NOTHING will change unless we CONTROL THE BORDERS!
#Munich https://t.co/B4dAQytqBE"
ten_gop,1.47E+12,7/22/16 18:30,123,88,"These 2 women destroyed Europe ! Now plotting against America!
#Munich https://t.co/BO19LI8o75"
ten_gop,1.47E+12,7/22/16 18:34,87,68,When will people understand that there is no such thing as peaceful ISLAM. Islam is radiacal by its nature! #Munich https://t.co/IHcQXb7rkk
ten_gop,1.47E+12,7/22/16 18:51,6,7,"Now Europe is enjoying ""cultural enrichment"" twice a week!
#Munich 
#Nice https://t.co/Z5yKYggDSS"
ten_gop,1.47E+12,7/22/16 18:54,,,"Now Europe is enjoying ""cultural enrichment"" twice a week!"
ten_gop,1.47E+12,7/22/16 18:57,0,0,"_ô_ÂBREAKING: Obama suggests to ban all Malls &amp; other public places where people gather!
#Munich https://t.co/wveuZrSf2f"
ten_gop,1.47E+12,7/22/16 19:12,171,102,"Just a reminder: Hillary Clinton admires Germanyäó»s immigration model.
#Munich https://t.co/cOycL8KR3U"
ten_gop,1.47E+12,7/22/16 19:19,67,48,"RT if you also think that hashtags, prayers &amp; candles won't stop Islamic terrorism! 
#Munich
#PrayForMunich https://t.co/wOKQbxxtRf"
ten_gop,1.47E+12,7/22/16 19:25,0,0,"RT @tpartynews: #Obama on #Munich: We donäó»t yet know exactly whatäó»s happening!
Reaallllyyyyy? https://t.co/lTRhVyMZil"
ten_gop,1.47E+12,7/22/16 19:54,73,48,"Political correctness kills innocent people in #Munich! 
#Mí_nchen https://t.co/qr3WavbIbW"
ten_gop,1.47E+12,7/22/16 20:00,39,14,"BREAKING_ô_Â: #MUNICH GUNMAN SHOUTED ALLAHU AKBAR AND TARGETED CHILDREN!
This is #ReligionOfPeace! https://t.co/vc1x6jgX2M"
ten_gop,1.47E+12,7/22/16 20:21,4,1,"WikiLeaks #DNCLeaks confirms something we all know: system is totally rigged!
#NeverHillary https://t.co/NzYJcHx35s"
ten_gop,1.47E+12,7/22/16 20:48,119,85,"Arabs have enough money to build this_ôïˆ, but they don't have enough money to take any refugees!_ô_î
#Munich https://t.co/HWWRBa42zK"
ten_gop,1.47E+12,7/22/16 21:38,28,18,"I bet MSM will never cover #DNCLeaks! 
Let's spread it  online!
#BernieSanders https://t.co/9a0d3WNi7W"
ten_gop,1.47E+12,7/22/16 21:40,,,WikiLeaks #DNCLeaks confirms something we all know: system is totally rigged!
ten_gop,1.47E+12,7/22/16 21:47,140,121,This #BernieSanders supporter has enough common sense to join #TrumpTrain after #DNCLeaks!_ôïè_ôïè https://t.co/Pen9wTA683
ten_gop,1.47E+12,7/22/16 21:53,111,49,Just WOW!!! @Twitter removes #DNCLeaks from trending hashtags.. Keep tweeting! https://t.co/aKrCJFXrMj
ten_gop,1.47E+12,7/22/16 22:24,9,7,"This pic says everything!_ôÖ‰_ôÖ‰
#BernieSanders should withdraw his endorsement after #DNCLeaks.. https://t.co/gY5VHsKW0b"
ten_gop,1.47E+12,7/22/16 23:14,,,This pic says everything!_ôÖ‰_ôÖ‰
ten_gop,1.47E+12,7/22/16 23:49,243,158,BOOM! Condirmed_ôïˆ Hillary paying millions for supporters but still losing people's vote!  #DNCLeaks https://t.co/6JMp4t4Qfp
ten_gop,1.47E+12,7/23/16 0:18,225,113,"0 coverage from MSM on #DNCLeaks..
They continue to 'keep the people ignorant'_ôïˆ
RT to spread the awareness! https://t.co/Z8xLcbr3Ey"
ten_gop,1.47E+12,7/23/16 0:24,34,46,"Does Wikileaks have anything on Tim Kaine?_ô_î
#DNCLeaks https://t.co/QiGVm7oC9w"
ten_gop,1.47E+12,7/23/16 0:55,41,38,"Hillary announced Tim Kaine as her VP so hurriedly to distract from #DNCLeaks disaster..
So obvious.. https://t.co/qB9o42hemq"
ten_gop,1.47E+12,7/23/16 1:05,213,143,"_ô_ÂReport: Tim Kaine took $160,000 worth of gifts in office..
From now on he is #CrookedKaine_ôï_
https://t.co/FYC7TkXLqR https://t.co/9LcJNxRVo0"
ten_gop,1.47E+12,7/23/16 1:10,,,"_ô_ÂReport: Tim Kaine took $160,000 worth of gifts in office.."
ten_gop,1.47E+12,7/23/16 1:25,148,133,"A Hillary + Merkel cooperation means violent chaos of globalism.
#Munich https://t.co/9wJQa3w9UZ"
ten_gop,1.47E+12,7/23/16 2:06,134,158,"'I think Angela Merkel made a tragic mistake with the migrants.' ~ Donald Trump
#Munich https://t.co/exK9op1JZF"
ten_gop,1.47E+12,7/23/16 2:32,78,34,"380,000 Homeless in Germany While Govt Builds Downtown Apartments for Migrants..
#Munich 
https://t.co/CHABBhOu3F https://t.co/AhDqeSD516"
ten_gop,1.47E+12,7/23/16 3:02,474,450,"After #DNCLeaks more  'Democrats for Trump' signs appeared in America! 
#DemExit  
#DNCLeak https://t.co/GwVd6pPtyc"
ten_gop,1.47E+12,7/23/16 3:23,0,0,@realDonaldTrump True words!!!!
ten_gop,1.47E+12,7/23/16 4:48,302,104,"Pakistani Muslim leader: äóìTime is not far when the entire Western civilization would falläóù
#Munich https://t.co/HwyWtCVlS2"
ten_gop,1.47E+12,7/23/16 5:36,240,172,"'Radical Islamist terror makes no distinction between shades of infidel' ~ Benjamin Netanyahu
#Munich https://t.co/vIEWe7xeR0"
ten_gop,1.47E+12,7/23/16 15:01,0,0,'If we want to remain a free and open society we have to control our borders.' - @realDonaldTrump https://t.co/25cYiwT7jr
ten_gop,1.47E+12,7/23/16 16:30,30,34,"Dr. Ben Carson: ""I'm not politically correct and I hate political correctness"" https://t.co/HkNitycKYy"
ten_gop,1.47E+12,7/23/16 17:40,209,223,"POLL AMONG VETERANS: Donald Trump 89% Hillary Clinton 11%!  
#VetsForTrump
#Trump2016 https://t.co/I3aQwRZYml"
ten_gop,1.47E+12,7/23/16 18:38,334,326,"'This election will decide whether we are ruled by the people, or by the politicians!' - D. Trump
#Trump2016 https://t.co/3W3k2Wl85J"
ten_gop,1.47E+12,7/23/16 19:38,7,8,"'There is a link between migrants and terrorism and these people seek vengeance against Europe' ~ V. Orban
#Munich https://t.co/Ti7sSE79CJ"
ten_gop,1.47E+12,7/23/16 20:24,11,7,"We are paying $84B a year for illegals while inner cities continue to deteriorate!
RT to spread awareness! https://t.co/1QeYrj7Bsr"
ten_gop,1.47E+12,7/23/16 20:56,0,0,"American Blacks support Donald Trump! 
RT if you want to make liberals mad!_ôÖè https://t.co/D2yCJFmK45"
ten_gop,1.47E+12,7/23/16 22:02,211,176,"Obama did great job! Nothing left to destroy after him!
#NeverHillary 
#Trump2016 https://t.co/vxZCXFPglG"
ten_gop,1.47E+12,7/23/16 23:41,22,15,"'The rise of Islamist extremism in Europe will only get worse..' ~ Geert Wilders
#Munich https://t.co/vWhZwlRodE"
ten_gop,1.47E+12,7/24/16 1:13,371,181,Reminder: Hillary Clinton is with Muslims! Not with this poor woman_ôïˆ https://t.co/FOU7SddnBg
ten_gop,1.47E+12,7/24/16 2:29,0,0,"More Democrats jump in #TrumpTrain! 
#Trump2016 https://t.co/9Cj6ugbRMV"
ten_gop,1.47E+12,7/24/16 15:09,483,391,"Obama: äóìI made clear that America is not äóñ and never will be äóñ at war with Islam.äóù
Of course.. they bribed you! https://t.co/o4eVQVByWs"
ten_gop,1.47E+12,7/24/16 16:08,24,10,'The term moderate Islam is ugly and offensive. There is no moderate Islam. Islam is Islam' ~ Recep Erdogan https://t.co/sIK49Nq1Cj
ten_gop,1.47E+12,7/24/16 18:31,3,2,"'The only religion I respect is Islam. The only prophet I admire is the Prophet Muhammad' - Adolf Hitler
#Munich https://t.co/IUsJlDnn6R"
ten_gop,1.47E+12,7/24/16 19:35,19,17,Only in America #rapefugees receive healthcare and 'housing' while #Vets can't get anything!!! #AmericaFirst https://t.co/RDOMF67SIF
ten_gop,1.47E+12,7/24/16 21:04,68,72,"Please shout this_ôïˆ into Hillary's ear!
#NeverHillary https://t.co/wPzy3Ox3fh"
ten_gop,1.47E+12,7/24/16 21:26,70,38,"The Muslim really knows what he's talking about..
Let's be clear: MOST of Hillary Foundation donors are Muslims! https://t.co/66rxqwfaOB"
ten_gop,1.47E+12,7/24/16 22:00,72,68,Please show this pic to your liberal friends b/c MSM will never show it! https://t.co/vaQOgLZl9e
ten_gop,1.47E+12,7/24/16 23:01,136,58,Islamic cleric: law protecting women from violence is contrary to shariaäó_ https://t.co/lHq7qJCcvq
ten_gop,1.47E+12,7/25/16 0:07,44,20,"Muslim children parade the heads of their victims while a crowd of adults praise them!
Feel the Religion of peace! https://t.co/Z05hu0z3Hk"
ten_gop,1.47E+12,7/25/16 1:11,340,251,"RT if you also think that Trump is the most pro-veteran candidate! 
#Trump2016 
#TrumpPence16 https://t.co/lAD0IKZrcC"
ten_gop,1.47E+12,7/25/16 2:17,204,156,"Why the hell It's fine for Mexico to have a wall on their southern border, but for US having a wall is racist?_ôïˆ https://t.co/Nf7iIBdabL"
ten_gop,1.47E+12,7/25/16 18:17,0,0,"_ô_ÂWATCH: Bernie Sanders booed  after demanding supporters Vote Hillary Clinton! He is so pathetic!
#DNCchecklist https://t.co/1EINTtPYpm"
ten_gop,1.47E+12,7/25/16 18:18,349,278,"_ô_ÂWATCH: Bernie Sanders booed  after demanding supporters vote Hillary Clinton! He is so pathetic!
#DNCchecklist https://t.co/1ssHGW1KSl"
ten_gop,1.47E+12,7/25/16 18:23,20,10,"Leaked: Sanders wanted to get plane in exchange for backing Clinton! 
#DNCchecklist 
https://t.co/ZqUgY4mlwx https://t.co/y8GwnZkLXU"
ten_gop,1.47E+12,7/25/16 18:38,842,627,"Wow! Dems call Latinos 'taco bowl'_ôïˆ but media keeps silent! Hey @CNN DO YOUR JOB!
#DemsInPhilly #DNCLeak https://t.co/zbsKprB86M"
ten_gop,1.47E+12,7/25/16 18:53,1057,1036,"A #BernieSanders supporter: 'I've been a Democrat my whole life. But now I might vote Trump!'
#DemsInPhilly #DemExit https://t.co/rDNPbJVfGP"
ten_gop,1.47E+12,7/25/16 19:20,1,3,"A #BernieSanders supporter demonstrates ahead of #DemConvention in Philadelphia_ôïˆ
#DNCinPHL 
#DemExit https://t.co/P3R7e0xlOO"
ten_gop,1.47E+12,7/25/16 19:29,3,3,"Dems suggest to build bridges but instead they built a wall! A HUGE wall_ôïˆ Hypocrisy! 
#DemsInPhilly #DemConvention https://t.co/oU6LkfZEuK"
ten_gop,1.47E+12,7/25/16 20:26,29,17,Hillary Rotten Clinton doesn't give a damn about Latinos! See what she really thinks of them!_ôïˆ https://t.co/toz8QqP6Nn
ten_gop,1.47E+12,7/25/16 20:26,0,0,RT @tpartynews: Hillary Rotten Clinton https://t.co/7VIojGQlBd
ten_gop,1.47E+12,7/25/16 20:39,0,0,"_ô_îHmm.. How long before @twitter deletes Hillary Rotten Clinton?
#DNCinPHL 
#DemConvention"
ten_gop,1.47E+12,7/25/16 21:03,395,323,"BOOM_ôÍ« Philly man says he switched from Democrat to Republican, calls HILLARY ROTTEN CLINTON a ""liar.""  #DemsinPhilly https://t.co/JJrYoSCJJx"
ten_gop,1.47E+12,7/25/16 21:25,0,0,"RT @tpartynews: MSM will never show you these protesters..
#DemsInPhilly
#DemConvention https://t.co/LOGob6T9aQ"
ten_gop,1.47E+12,7/25/16 21:26,0,0,@realDonaldTrump Great poll!
ten_gop,1.47E+12,7/25/16 21:29,40,44,Watching #DemsinPhilly_ôïˆ https://t.co/Ymcd4BrcZk
ten_gop,1.47E+12,7/25/16 21:38,16,16,WATCH: #DemsInPhilly looks more like a PRISON! https://t.co/8BFwYP8a0r
ten_gop,1.47E+12,7/25/16 22:10,87,86,"Protesters boo every time a #DemsInPhilly speaker says ""Hillary Clinton""._ôïˆ
#DemConvention https://t.co/zHWyIlsV4y"
ten_gop,1.47E+12,7/25/16 22:18,0,0,@HillaryClinton You are LIAR!
ten_gop,1.47E+12,7/25/16 22:24,46,47,"BOO! BOOO! BOOO!
#DemsInPhilly is #DNCDisaster! https://t.co/9kJoF4e0tK"
ten_gop,1.47E+12,7/25/16 22:32,1,2,"See how many dislikes for live coverage of #DemsInPhilly_ôïˆ
Hey! People don't like you! https://t.co/I6BmGvR6k2"
ten_gop,1.47E+12,7/25/16 22:42,20,13,See how #DemsInPhilly is taking people's #BernieSanders signs.. #DemConvention https://t.co/zswfXyijzf
ten_gop,1.47E+12,7/25/16 22:55,1,2,"Reminder: Hillary wants to bring in millions of refugees!
#DemsInPhilly https://t.co/SqtpGuxTKS"
ten_gop,1.47E+12,7/25/16 23:05,0,0,"RT @tpartynews: Dems should have held their Convention in Detroit to showcase the awesome results of their policies!
#DemsInPhilly https://äó_"
ten_gop,1.47E+12,7/25/16 23:29,6,1,".@Twitter censors &amp; deletes these photos of #DemsInPhilly protest! 
RT to spread it! https://t.co/2ziOPcz1BH"
ten_gop,1.47E+12,7/25/16 23:54,33,27,"Bernie continues to sell out his supporters..
#DemsInPhilly https://t.co/Ej6Uj4UtGm"
ten_gop,1.47E+12,7/26/16 0:03,185,209,"After #DNCleak more democrats vote for @realDonaldTrump!
#DemsInPhilly https://t.co/etpJosrlVV"
ten_gop,1.47E+12,7/26/16 0:18,3,1,"Hillary suggests to keep families of migrants together.
She wants more rapefugees in America!
#DemsInPhilly https://t.co/GPQaRLf0Z5"
ten_gop,1.47E+12,7/26/16 0:35,489,302,"These 2 are illegals_ôïˆ! They BROKE the law!
But instead of sending them home Dems invite them at #DemsInPhilly_ôÖç https://t.co/KphWmE49QP"
ten_gop,1.47E+12,7/26/16 0:40,,,These 2 are illegals_ôïˆ! They BROKE the law!
ten_gop,1.47E+12,7/26/16 0:44,25,17,"These 2_ôïˆ are illegals! They BROKE the law! 
But instead of sending them home dems invite at #DemsInPhilly.._ôÖç_ôÖç https://t.co/I2V81ki27V"
ten_gop,1.47E+12,7/26/16 1:05,130,73,"RT if you also think that there are too many WALLS for the most 'progressive' party!
#DemsInPhilly https://t.co/9AoA0WxOma"
ten_gop,1.47E+12,7/26/16 1:16,76,61,"Hillary: 'We build bridges, not walls'
See how #DemsInPhilly build massive wall around convention! https://t.co/RigGfyRu7v"
ten_gop,1.47E+12,7/26/16 1:26,93,59,See how Illegals celebrate on the stage of #DemsInPhilly!_ôÖç_ôÖç https://t.co/JX4mJ5v6xV
ten_gop,1.47E+12,7/26/16 1:59,2,2,"'The theme for the 2016 DNC convention is Hug-a-Thug' ~ Sheriff David Clarke
#DemsInPhilly https://t.co/CakTmKZ8bb"
ten_gop,1.47E+12,7/26/16 2:08,498,423,"BOOM_ôÍ« people holding '#Trump2006' signs at DNC convention!
But 0 coverage from MSM!
#DemsInPhilly https://t.co/NaHir1WyV2"
ten_gop,1.47E+12,7/26/16 2:27,88,62,"Michelle Obama: 'Hillary has never quit on anything in her life!'
Wow! What about them_ôïˆ
#DemsInPhilly https://t.co/1BDFOo8NWR"
ten_gop,1.47E+12,7/26/16 2:37,98,69,"BREAKING_ô_Â Eva Longoria just got BOOED after saying '#IamWithHer.'
#DemsInPhilly https://t.co/Y7NFk8ldEd"
ten_gop,1.47E+12,7/26/16 2:44,38,34,"BREAKING_ô_Â Bernie Sanders delegates booing Elizabeth Warren!
#DemsInPhilly https://t.co/NWNzd6mxOS"
ten_gop,1.47E+12,7/26/16 2:50,82,89,"""Hillary will fight to have big banks held accountable."" --@SenWarren 
_ôÖ‰_ôÖ‰_ôÖ‰_ôÖ‰ Reaaallyy? https://t.co/2LrTUqZxxn"
ten_gop,1.47E+12,7/26/16 2:55,57,66,"HAPPENING NOW:  Bernie Sanders takes the stage to KISS Hillary's ass again!
#DemsInPhilly https://t.co/CZ0IKfx4p3"
ten_gop,1.47E+12,7/26/16 3:08,57,41,".@SenSanders: '@HillaryClinton must become the next POTUS.'
#DemsInPhilly https://t.co/kadbQ6vqmK"
ten_gop,1.47E+12,7/26/16 4:06,6,2,"This is a typical supporter of Hillary Clinton_ôïˆ
See her attitude to American flag!_ôÖç
#DemsInPhilly https://t.co/JblDdS4114"
ten_gop,1.47E+12,7/26/16 16:29,193,155,MSM will never show you these protesters at #DemsInPhilly! https://t.co/Rj4j3GHGzh
ten_gop,1.47E+12,7/26/16 16:32,23,22,#DemsInPhilly in one picture! https://t.co/IufhiH7Rm2
ten_gop,1.47E+12,7/26/16 18:10,261,200,"Marine Le Pen: äóìThey kill our children, murder our policemen and slaughter our priests. Wake up!äóù. #Normandy https://t.co/QIh2rDaYwu"
ten_gop,1.47E+12,7/26/16 18:30,31,22,"See how #BernieSanders broke hearts of his supporters!
It was really vicious betrayal! 
#DemsInPhilly https://t.co/59UiX4U1rE"
ten_gop,1.47E+12,7/26/16 18:59,6,4,"This is London 2016: ""Behead those who insult Islam"" says the #ReligionOfPeace.
#Normandy https://t.co/PcQVwYngDd"
ten_gop,1.47E+12,7/26/16 20:11,56,33,"RT if you think these 2_ôïˆ have ruined Europe &amp; are to blame for Muslim terror attacks!
#Normandy https://t.co/9AbhOWD3bG"
ten_gop,1.47E+12,7/26/16 21:18,1,0,"Hmm it seems like Dems don't consider ISIS &amp; Terrorism as a threat for America!_ô_î
#DemsInPhilly https://t.co/N67uRlNUBc"
ten_gop,1.47E+12,7/26/16 21:20,51,27,"Hmm_ô_î it seems like Dems don't consider ISIS &amp; Terrorists as a threat for America! 
#DemsInPhilly https://t.co/grQAUY9zQs"
ten_gop,1.47E+12,7/26/16 21:36,114,60,Day 2 of #DNCinPHL: Dems built a  second wall! Now protesters are behind two layers of security fencing!_ôïˆ https://t.co/ItqEJk6sbI
ten_gop,1.47E+12,7/26/16 21:38,0,0,@HillaryClinton @RepJohnLewis Liars
ten_gop,1.47E+12,7/26/16 22:00,146,95,"BOOM_ôÍ« Even the DNC admits that Hillary is a mess_ôïˆ
#DNCLeaks #DNCLeak #DemsInPhilly #RollCall https://t.co/ESw72T05lQ"
ten_gop,1.47E+12,7/26/16 22:38,1,1,".@SheriffClarke on #DemConvention: äóìseems to be about embracing criminalityäóù
#DemsInPhilly 
#RallCallVote https://t.co/coGBs21wfl"
ten_gop,1.47E+12,7/26/16 22:45,272,197,"Breaking_ô_Â History made! First criminal to win a major party's nomination!
#DemsInPhilly
#DemConvention https://t.co/oPab2hUO8H"
ten_gop,1.47E+12,7/26/16 22:47,10,10,"@HillaryClinton First criminal to win a major party's nomination!
#DemsInPhilly
#DemConvention"
ten_gop,1.47E+12,7/26/16 22:47,0,0,@realDonaldTrump They are liars!
ten_gop,1.47E+12,7/26/16 22:56,11,3,"Muslims celebrating as @HillaryClinton officially wins Democratic nomination.
#DemsInPhilly 
#DemConvention https://t.co/aakgeDs0XG"
ten_gop,1.47E+12,7/26/16 23:05,2,1,"That face when you realize   Goldman Sachs wins!
#RollCallVote 
#FeelTheBern 
#DemsInPhilly https://t.co/BpsMLgV3sy"
ten_gop,1.47E+12,7/26/16 23:21,1,0,"HAPPENING NOW_ô_Â  massive protest outside #DemConvention! 
#RollCallVote 
#DemsInPhilly https://t.co/hyzEr6Y85u"
ten_gop,1.47E+12,7/26/16 23:34,1,1,"Dems want their wall, but make it invisible to hide their hypocrisy!_ôïˆ
#DemsInPhilly https://t.co/Fwx1ojMld6"
ten_gop,1.47E+12,7/26/16 23:43,1,1,"History made! Hillary is the first candidate who is funded by terrorists!
#DemsInPhilly
#DemConvention https://t.co/2I29UAn5W5"
ten_gop,1.47E+12,7/26/16 23:57,112,112,"Julian Assange: 'A lot more material' coming on US elections! #DemsInPhilly #RollCallVote 
#DNCleak https://t.co/MdS88bnO9Z"
ten_gop,1.47E+12,7/27/16 0:41,277,194,"Bill Clinton destroyed Detroit with NAFTA! The rest of America will be the same after Hillary!
#DemsInPhilly https://t.co/jikseDiAU9"
ten_gop,1.47E+12,7/27/16 0:46,0,0,"BOOM_ôÍ« Obamaäó»s half-brother says heäó»ll be voting for Donald Trump!
#DemsInPhilly
https://t.co/81Ww3qfuyV https://t.co/yx2E2rGotL"
ten_gop,1.47E+12,7/27/16 1:41,157,122,"BREAKING_ô_Â HUGE protests in streets of Philly!
Looks like real chaos! https://t.co/din6DugyLx"
ten_gop,1.47E+12,7/27/16 1:45,1,0,"Hillary supports #MothersoftheMovement not mothers of #Benghazi heroes! 
#DemsInPhilly https://t.co/To72ig2axB"
ten_gop,1.47E+12,7/27/16 1:50,,,Can you see any difference between #BlackLivesMatter / #MothersoftheMovement and radical Islamic terrorists?!_ôïˆ https://t.co/T1äó_
ten_gop,1.47E+12,7/27/16 1:51,0,0,"RT @TEN_GOP: These 2 are illegals_ôïˆ! They BROKE the law!
But instead of sending them home Dems invite them at #DemsInPhilly_ôÖç https://t.co/Kpäó_"
ten_gop,1.47E+12,7/27/16 1:56,1,0,"United At Last.
#DemsInPhilly 
#DemConvention https://t.co/19Q3CO9e1w"
ten_gop,1.47E+12,7/27/16 2:01,21,11,"RT if you also think that #BlackLivesMatter is a domestic TERRORIST GROUP!
#DemsInPhilly https://t.co/nXJx0HHAKA"
ten_gop,1.47E+12,7/27/16 2:12,86,80,"Bill Clinton: ""In the spring of 1971, I met a girl."" and raped her _ôÖ‰_ôÖ‰
#DemsInPhilly https://t.co/SAElPLsGlQ"
ten_gop,1.47E+12,7/27/16 2:15,338,255,"Did Bill Clinton mention his impeachment?_ôïˆ
He should! https://t.co/2xuuCLj49t"
ten_gop,1.47E+12,7/27/16 2:27,212,124,"BREAKING_ô_Â: A rapist, pedophile lecturing on the morality!
RT if you also think that Bill Clinton is repulsive! https://t.co/cdCowJxAIt"
ten_gop,1.47E+12,7/27/16 2:34,0,0,"Bill Clinton is a is a serial rapist. 
He belongs to prison!
#DemsInPhilly https://t.co/O3ZYtGRwAb"
ten_gop,1.47E+12,7/27/16 2:35,31,22,"Bill Clinton is a serial rapist. 
He belongs to prison!
#DemsInPhilly https://t.co/9exzGfUdsi"
ten_gop,1.47E+12,7/27/16 2:40,424,368,"Reminder: Bill Clinton was impeached! HE WAS IMPEACHED!! 
#DemsInPhilly 
#DemConvention https://t.co/bGtiwNFkNK"
ten_gop,1.47E+12,7/27/16 2:48,21,7,".@billclinton: ""Hillary worked to empower women"" except for them_ôïˆ https://t.co/Tf08XDFm9c"
ten_gop,1.47E+12,7/27/16 2:51,109,55,".@billclinton: ""She worked to empower women &amp; girls around the world."" 
Especially to empower them_ôïˆ https://t.co/6bxqplS1ed"
ten_gop,1.47E+12,7/27/16 3:01,67,22,Dems burning an Israeli flag outside the #DemConvention!_ôÖç_ôÖç https://t.co/OWjOWu7Txf
ten_gop,1.47E+12,7/27/16 15:23,4,6,"BREAKING_ô_Â: Assange says his next leak will virtually guarantee an indictment of Hillary!
#DemsInPhilly 
#DNCleak https://t.co/OhX91WuTnF"
ten_gop,1.47E+12,7/27/16 16:27,4,5,"The MSM ignores photos like this_ôïˆ 
#Trump2016 #TrumpPence16 https://t.co/WP0leuaEAz"
ten_gop,1.47E+12,7/27/16 17:35,22,31,"Even Aliens find Hillary disgusting &amp; want #Trump2016_ôïç
#TrumpPence16 https://t.co/M5cFYzSl9t"
ten_gop,1.47E+12,7/27/16 18:37,701,496,Reminder: Hillary takes money from people responsible for 9/11 https://t.co/2j4JUuAS0R
ten_gop,1.47E+12,7/27/16 19:50,475,424,"""I want to close the Dutch borders. My constituents don't want more refugees."" ~ Geert Wilders https://t.co/Ri7WBhzteK"
ten_gop,1.47E+12,7/27/16 22:18,231,279,"""If we don't turn to God at pretty rapid pace, we are going to lose the United States of America"" ~ Phil Robertson https://t.co/p5JpsLvv8f"
ten_gop,1.47E+12,7/27/16 23:16,0,2,"'Americans are hungry to feel once again a sense of mission &amp; greatness' ~ Ronald Reagan 
#TrumpPence16 https://t.co/9GVmlwGkqP"
ten_gop,1.47E+12,7/27/16 23:30,939,1037,"WOW! Another slap to the MSM!
They are Mexican who came legally and LOVE Trump! https://t.co/1w4g2wN2Cp"
ten_gop,1.47E+12,7/28/16 0:22,0,0,"Meet dems who decided to use common sense and vote for Trump. Welcome  aboard! 
#TrumpTrain
#DemsInPhilly https://t.co/Bfx2xPVPJz"
ten_gop,1.47E+12,7/28/16 1:13,178,198,"We don't need gun control..
We need IDIOT control!
#DemsInPhilly https://t.co/BWt4uBvETg"
